MOVIE NAME,CAST,MENTIONS,TOTAL CENTRALITY,COUNT,AVERAGE CENTRALITY
Aakrosh,police,0,333,35,9.514285714
Aakrosh,sidhant,0,85,29,2.931034483
Aakrosh,pratap,0,444.3333333,98,4.534013605
Aakrosh,siddhant,0,212,46,4.608695652
Kajraare,avtaar,6,173.3333333,59,2.937853107
Kajraare,man,2,36,16,2.25
Kajraare,rajiv,45,284.3333333,313,0.908413206
Kajraare,boy,1,220,22,10
Kajraare,rocky,10,62,53,1.169811321
Kajraare,babbar,8,119,33,3.606060606
Aangan Ki Kali,anmol,2,42,20,2.1
Hisss,george,9,279.3333333,118,2.367231638
Hisss,american,10,8,99,0.080808081
Jhootha Hi Sahi,siddharth,1,107.5,17,6.323529412
Jhootha Hi Sahi,kabir,5,0,25,0
Jhootha Hi Sahi,sid,1,355.5833333,171,2.079434698
Jhootha Hi Sahi,fidato,7,361.5,48,7.53125
Aatish,anand,9,520,109,4.770642202
Aatish,son,3,58.83333333,33,1.782828283
Aatish,mr.,0,0,0,0
Aatish,man,1,28,6,4.666666667
Aatish,rai,9,435.1666667,164,2.653455285
Nakshatra,ajay,3,0,15,0
Nakshatra,sharad,0,0,0,0
Golmaal 3,puppy,6,573.152381,75,7.642031746
Golmaal 3,gopal,5,418.602381,67,6.247796731
Golmaal 3,pritam,9,650.6666667,131,4.96692112
Amar Deep,ramu,3,41,27,1.518518519
Amar Deep,raja,14,1495.321429,143,10.45679321
Amar Deep,kishan,13,2188.666667,86,25.4496124
Action Replayy,son,1,269.3333333,20,13.46666667
Action Replayy,kundan,6,18,62,0.290322581
Action Replayy,kishen,18,498.5,149,3.345637584
Action Replayy,bunty,23,133,246,0.540650407
Action Replayy,anthony,10,201,95,2.115789474
A Flat,rahul,11,192,145,1.324137931
A Flat,father,3,62,44,1.409090909
A Flat,varma,2,0,22,0
A Flat,karan,15,452.5,129,3.507751938
Ramaa: The Saviour,will,4,0,40,0
Ramaa: The Saviour,ramaa,3,0,59,0
Ramaa: The Saviour,man,1,425.1666667,36,11.81018519
Guzaarish,mascarenhas,2,103.1666667,27,3.820987654
Guzaarish,son,1,13.5,4,3.375
Guzaarish,ethan,43,2678.3,330,8.116060606
Guzaarish,devyani,2,0,24,0
Guzaarish,man,3,1358,63,21.55555556
Guzaarish,siddiqui,1,52,19,2.736842105
Baton Baton Mein,tony,13,106,126,0.841269841
Baton Baton Mein,braganza,1,120,19,6.315789474
Baton Baton Mein,tom,4,0,54,0
Baton Baton Mein,man,1,10,5,2
Baton Baton Mein,brother,1,130,24,5.416666667
"Shahrukh Bola ""Khoobsurat Hai Tu""",khan,3,46.5,20,2.325
Bin Phere Hum Tere,debu,3,0,23,0
Bin Phere Hum Tere,jagdish,3,63,36,1.75
Bin Phere Hum Tere,raju,4,0,43,0
Break Ke Baad,father,3,63,26,2.423076923
Break Ke Baad,abhay,18,520.3333333,159,3.272536688
Khuda Kasam,sunny,2,0,27,0
Khelein Hum Jee Jaan Sey,nirmal,6,0,89,0
Khelein Hum Jee Jaan Sey,masterda,15,535.8333333,207,2.588566828
Khelein Hum Jee Jaan Sey,haripada,1,213,27,7.888888889
Cinema Cinema,actor,22,118.5,24,4.9375
Cinema Cinema,a,22,0,162,0
Cinema Cinema,balakrishnan,59,5871.595238,473,12.41352059
Cinema Cinema,srinivasan,8,147,59,2.491525424
Cinema Cinema,shanmugham,5,366.5,73,5.020547945
Cinema Cinema,ashok,36,18,373,0.048257373
Phas Gaye Re Obama,bhai,12,0,108,0
Phas Gaye Re Obama,minister,10,416.8333333,86,4.846899225
Phas Gaye Re Obama,anni,13,639,125,5.112
Phas Gaye Re Obama,om,26,1303.233333,288,4.525115741
Phas Gaye Re Obama,ali,3,206.5,23,8.97826087
Band Baaja Baaraat,father,2,135.8380952,58,2.342036125
Band Baaja Baaraat,chetan,6,68.5,63,1.087301587
Band Baaja Baaraat,bittoo,38,1190.619048,441,2.699816435
No Problem,yash,16,436.5,143,3.052447552
No Problem,marcos,14,250.5,99,2.53030303
No Problem,father,2,131.5,29,4.534482759
No Problem,zandulal,6,75.5,76,0.993421053
No Problem,raj,19,259.5,169,1.535502959
No Problem,singh,1,93.5,13,7.192307692
No Problem,arjun,5,60,59,1.016949153
Payback,insurance,1,0,14,0
Payback,raghu,5,103,29,3.551724138
Payback,kunal,10,369.3333333,63,5.862433862
Kaalo,sameer,10,1263.333333,121,10.44077135
Do Shikaari,,0,0,0,0
Do Shikaari,ranjeet,2,30,56,0.535714286
Do Shikaari,father,1,65,16,4.0625
Mirch,nitin,5,277.6666667,64,4.338541667
Mirch,asu,12,148,161,0.919254658
Mirch,kashi,8,582.5,82,7.103658537
Mirch,the,107,0,803,0
Mirch,maanav,11,48,118,0.406779661
Mirch,raja,1,0,15,0
Mirch,man,16,306.6666667,55,5.575757576
Tees Maar Khan,tabrez,30,1185.016667,287,4.128977933
Tees Maar Khan,villager,0,0,0,0
Tees Maar Khan,khan,3,209,22,9.5
Tees Maar Khan,kapoor,2,1055,60,17.58333333
Isi Life Mein,vivaan,19,1517.788095,283,5.363208817
Isi Life Mein,father,8,2051.012698,231,8.87884285
Isi Life Mein,rj,18,4040.813095,262,15.42295075
Toonpur Ka Super Hero,actor,1,570.6666667,27,21.13580247
Toonpur Ka Super Hero,son,4,137.3333333,38,3.614035088
Toonpur Ka Super Hero,bolly,4,0,20,0
Toonpur Ka Super Hero,aditya,10,491,132,3.71969697
Ada... A Way of Life,father,2,336.0833333,37,9.083333333
Ada... A Way of Life,anil,6,0,43,0
Gol Maal,ramprasad,10,26,73,0.356164384
Gol Maal,dr.,0,0,0,0
Gol Maal,shankar,7,223.3333333,74,3.018018018
Gol Maal,ram,10,185,119,1.554621849
The Great Gambler,saxena,5,465,47,9.893617021
The Great Gambler,jai,8,523.8761905,135,3.880564374
The Great Gambler,nath,2,49,38,1.289473684
The Great Gambler,ratan,4,1561,36,43.36111111
The Great Gambler,vijay,14,758,109,6.95412844
Hamare Tumhare,widower,4,0,26,0
Chandni Chowk to China,trickster,3,0,20,0
Chandni Chowk to China,dada,2,4,13,0.307692308
Chandni Chowk to China,father,2,52,10,5.2
Chandni Chowk to China,hojo,10,414,69,6
Chandni Chowk to China,sidhu,12,303,151,2.006622517
Raaz  The Mystery Continues,kalindi,6,232,111,2.09009009
Raaz  The Mystery Continues,yash,15,1363.166667,174,7.834291188
Raaz  The Mystery Continues,pratap,2,100,35,2.857142857
Raaz  The Mystery Continues,veer,5,14,73,0.191780822
Raaz  The Mystery Continues,man,1,60,11,5.454545455
Raaz  The Mystery Continues,prithvi,43,650.6666667,298,2.18344519
Luck by Chance,actor,4,111,56,1.982142857
Luck by Chance,satish,9,95.5,116,0.823275862
Luck by Chance,vikram,51,1569.383333,437,3.591266209
Luck by Chance,abhimanyu,2,116,35,3.314285714
Luck by Chance,khan,1,793.7333333,35,22.67809524
Luck by Chance,jaisingh,1,337,38,8.868421053
Hum Tere Ashiq Hain,anand,6,28,72,0.388888889
Hum Tere Ashiq Hain,thakur,6,348,77,4.519480519
Victory,vijay,48,2196.5,279,7.872759857
Victory,ram,5,20,40,0.5
Chal Chala Chal,sunder,1,51,12,4.25
Chal Chala Chal,deepak,9,378,82,4.609756098
Chal Chala Chal,father,4,73,30,2.433333333
Billu,sahir,22,511.6666667,149,3.434004474
Billu,daamchand,1,268,22,12.18181818
Billu,father,2,69,15,4.6
Billu,khan,1,75,12,6.25
Billu,billu,33,1512.416667,274,5.519768856
Billu,bollywood,1,0,12,0
Billu,boy,1,36,6,6
Jaani Dushman,man,2,210.8333333,24,8.784722222
The Stoneman Murders,satam,6,376.3333333,84,4.48015873
The Stoneman Murders,superior,1,0,13,0
The Stoneman Murders,kamble,7,424.5,141,3.010638298
The Stoneman Murders,sanjay,21,430,194,2.216494845
The Stoneman Murders,kedar,5,547,58,9.431034483
The Stoneman Murders,man,8,1395,68,20.51470588
The Stoneman Murders,shelar,1,199,16,12.4375
Janata Havaldar,man,1,1003,40,25.075
Delhi-6,mamdu,4,91.66666667,36,2.546296296
Delhi-6,suresh,7,161,42,3.833333333
Delhi-6,madangopal,7,104.5,54,1.935185185
Delhi-6,gobar,4,612.1666667,97,6.310996564
Delhi-6,ranvijay,1,443.3333333,30,14.77777778
Delhi-6,ali,2,0,47,0
13B,manohar,25,210,236,0.889830508
13B,brother,3,108.5,45,2.411111111
13B,dr,4,8,24,0.333333333
Jhoota Kahin Ka,vikram,8,895.9,84,10.66547619
Jhoota Kahin Ka,father,1,65,9,7.222222222
Jhoota Kahin Ka,rai,1,0,42,0
Jhoota Kahin Ka,ajay,5,161,82,1.963414634
Jhoota Kahin Ka,jagatnarain,1,0,19,0
Dhoondte Reh Jaaoge,anand,12,778,164,4.743902439
Dhoondte Reh Jaaoge,ratan,5,6,87,0.068965517
Dhoondte Reh Jaaoge,raj,19,2001.5,237,8.445147679
Jurmana,a,10,0,67,0
Jurmana,prakash,5,249.3333333,72,3.462962963
Jurmana,rama,16,593,142,4.176056338
Jurmana,inder,29,665,189,3.518518519
Jurmana,daya,3,0,35,0
Jai Veeru,tejpal,7,205,45,4.555555556
Jai Veeru,jai,8,121,61,1.983606557
Jai Veeru,veeru,15,261,99,2.636363636
Kaala Patthar,mangal,0,299,96,3.114583333
Kaala Patthar,dhanraj,0,285,51,5.588235294
Kaala Patthar,vijay,0,1634.166667,199,8.211892797
Little Zizou,pressvala,4,30,37,0.810810811
Little Zizou,xerxes,3,169,35,4.828571429
Gulaal,dushyant,21,864.25,169,5.113905325
Gulaal,boy,1,60.5,9,6.722222222
Gulaal,kunal,3,113.3333333,56,2.023809524
Gulaal,raman,2,29,19,1.526315789
Aloo Chaat,nikhil,15,499.25,142,3.51584507
Aloo Chaat,father,3,69.33333333,68,1.019607843
Khandan,nanda,3,48,22,2.181818182
Khandan,ravi,10,165,80,2.0625
Khandan,father,2,0,4,0
Khandan,vikas,6,4,35,0.114285714
Barah Aana,aman,2,3.333333333,9,0.37037037
Barah Aana,yadav,2,92,26,3.538461538
Barah Aana,man,2,22,8,2.75
Barah Aana,shukla,11,202.3333333,85,2.380392157
Firaaq,sameer,4,0,36,0
Firaaq,saheb,2,80.66666667,42,1.920634921
Firaaq,hanif,2,464,43,10.79069767
Firaaq,khan,4,12,60,0.2
Firaaq,deven,2,27,13,2.076923077
Straight,pinu,21,1639.416667,210,7.806746032
Straight,rajat,4,376.1666667,81,4.644032922
Lok Parlok,amar,15,123,133,0.92481203
Aa Dekhen Zara,ray,16,680.5,119,5.718487395
Ek: The Power of One,nandu,12,545.6666667,149,3.662192394
Ek: The Power of One,puran,22,2331,131,17.79389313
Ek: The Power of One,inspector,2,29,18,1.611111111
8 x 10 Tasveer,jatin,9,893,74,12.06756757
8 x 10 Tasveer,son,1,16,4,4
8 x 10 Tasveer,adit,2,190,20,9.5
8 x 10 Tasveer,jai,26,272.5,267,1.020599251
8 x 10 Tasveer,father,1,34,11,3.090909091
8 x 10 Tasveer,happi,8,101,131,0.770992366
8 x 10 Tasveer,jeet,6,1074.833333,74,14.52477477
Ek Se Bure Do,jagat,11,379.5,86,4.412790698
Ek Se Bure Do,dada,3,122.6666667,33,3.717171717
Mata Velankanni,sundaram,3,273,41,6.658536585
Mata Velankanni,son,2,112,25,4.48
Sikandar,sikandar,14,84,150,0.56
Sanam Teri Kasam,son,8,90,13,6.923076923
Sanam Teri Kasam,father,0,101,31,3.258064516
Sanam Teri Kasam,gopal,8,73,32,2.28125
Sanam Teri Kasam,vijay,8,125,100,1.25
Kal Kissne Dekha,nihal,20,54,160,0.3375
Paying Guests,,0,0,0,0
Paying Guests,ronnie,6,38,111,0.342342342
Paying Guests,ballu,11,206,182,1.131868132
Paying Guests,jayesh,10,277,137,2.02189781
Paying Guests,parikshit,7,302,109,2.770642202
Paying Guests,bhavesh,9,325,124,2.620967742
Paying Guests,parag,7,330.5,139,2.377697842
New York,son,1,14,4,3.5
New York,sameer,5,85.5,49,1.744897959
New York,roshan,7,531.1666667,107,4.964174455
New York,omar,30,1291.833333,427,3.025370804
New York,man,2,902.3333333,38,23.74561404
New York,zilgai,8,0,67,0
New York,sam,5,3183,270,11.78888889
Kambakkht Ishq,lucky,13,1642.166667,159,10.32809224
Kambakkht Ishq,father,1,33.33333333,8,4.166666667
Kambakkht Ishq,viraj,13,231.5,198,1.169191919
Kambakkht Ishq,man,0,0,0,0
Sankat City,ganpat,4,0,17,0
Shortkut,heartbroken,2,0,11,0
Shortkut,shekhar,12,553.6333333,126,4.393915344
Shortkut,raju,12,627.7,112,5.604464286
Jashnn,aman,2,631.6666667,67,9.427860697
Jashnn,akash,26,37514.13333,201,186.6374793
Jashnn,bajaj,4,1724.166667,65,26.52564103
Jashnn,man,2,1869.15,58,32.22672414
Luck,mehra,1,40.56666667,51,0.795424837
Luck,musa,13,1700.5,187,9.093582888
Luck,tamang,16,5579.271212,209,26.69507757
Luck,raghav,16,26,206,0.126213592
Luck,singh,6,521,86,6.058139535
Luck,ram,31,4311.383333,399,10.80547201
Love Aaj Kal,jai,21,463.3333333,212,2.185534591
Love Aaj Kal,veer,7,176.6666667,89,1.985018727
Kaminey,lele,4,0,44,0
Kaminey,lobo,4,218.1666667,53,4.116352201
Kaminey,mikhail,4,113.3333333,40,2.833333333
Kaminey,guddu,33,851.5,273,3.119047619
Kaminey,policemen,7,624.1666667,125,4.993333333
Kaminey,brother,3,503.8333333,42,11.99603175
Kaminey,charlie,39,1071.166667,351,3.051756885
Life Partner,darshan,1,0,20,0
Life Partner,father,15,1337.716667,245,5.460068027
Life Partner,bhavesh,28,1597.266667,347,4.603073967
Life Partner,karan,28,2020,344,5.872093023
Life Partner,jeet,10,1441.666667,185,7.792792793
Life Partner,vijay,2,0,19,0
Daddy Cool,steven,17,738.3333333,103,7.16828479
Daddy Cool,father,2,11.83333333,10,1.183333333
Daddy Cool,man,1,58,17,3.411764706
Daddy Cool,brian,6,62,42,1.476190476
Daddy Cool,andrew,3,0,36,0
Kisaan,son,2,235.1666667,26,9.044871795
Kisaan,aman,1,6164.833333,126,48.92724868
Kisaan,jiggar,5,66.66666667,82,0.81300813
Kisaan,man,1,12,6,2
Kisaan,brother,2,1.5,14,0.107142857
Love Khichdi,vir,8,175.5,95,1.847368421
Quick Gun Murugun,quick,5,0,104,0
Quick Gun Murugun,murugun,5,668.3333333,103,6.488673139
Yeh Mera India,rajpal,1,0,15,0
Yeh Mera India,son,1,99,19,5.210526316
Yeh Mera India,biswas,6,152.6666667,84,1.817460317
Yeh Mera India,yadav,2,36,38,0.947368421
Three  Love Lies and Betrayal,rajeev,8,468,65,7.2
Three  Love Lies and Betrayal,benji,4,0,46,0
Aagey Se Right,father,2,27.5,13,2.115384615
Aagey Se Right,waghmare,1,11,7,1.571428571
Aagey Se Right,dinkar,15,133,129,1.031007752
Aagey Se Right,terrorist,4,109,76,1.434210526
Aagey Se Right,janu,14,79,120,0.658333333
Chintu Ji,kapoor,1,324,21,15.42857143
Chintu Ji,rishi,8,647,81,7.987654321
Fox,mcnamara,10,388.1666667,141,2.752955083
Fox,yashwant,28,194.5,225,0.864444444
Fox,raj,3,0,45,0
Fox,man,1,225.5,15,15.03333333
Fox,arjun,69,3612.583333,542,6.665282903
Fox,deshmukh,1,277.5,17,16.32352941
Phir Kabhi,hari,9,101,92,1.097826087
Phir Kabhi,son,2,80,22,3.636363636
Vaada Raha,duke,4,31,54,0.574074074
Vaada Raha,roshan,2,87,28,3.107142857
Vaada Raha,chawla,1,529.6666667,22,24.07575758
Vaada Raha,boy,1,78,12,6.5
Dil Bole Hadippa!,rohan,39,527,305,1.727868852
Dil Bole Hadippa!,father,5,131,46,2.847826087
Dil Bole Hadippa!,veer,11,100,92,1.086956522
Dil Bole Hadippa!,man,3,66,11,6
Wanted,bhai,11,349,110,3.172727273
Wanted,gani,17,76,117,0.64957265
Wanted,radhe,17,268.3333333,117,2.293447293
Wanted,father,3,63,14,4.5
Wanted,inspector,1,308,34,9.058823529
Wanted,talpade,4,252,55,4.581818182
Wanted,rajveer,5,6,50,0.12
Wanted,rape,2,684,16,42.75
Wanted,son,2,50,29,1.724137931
Wanted,khan,2,114.3333333,34,3.362745098
Wanted,shrikant,10,18,64,0.28125
Wanted,brother,2,63,11,5.727272727
Wanted,commissioner,2,0,27,0
What's Your Raashee?,jitu,9,255.25,104,2.454326923
What's Your Raashee?,father,7,386.1666667,90,4.290740741
What's Your Raashee?,man,2,230,39,5.897435897
What's Your Raashee?,devu,33,1044.442857,279,3.743522785
What's Your Raashee?,yogesh,80,1998.333333,524,3.813613232
Do Knot Disturb,diesel,11,215.8333333,81,2.664609053
Do Knot Disturb,mangu,5,94,61,1.540983607
Do Knot Disturb,raj,21,996,251,3.96812749
Wake Up Sid,mehra,2,122,16,7.625
Wake Up Sid,siddharth,1,0,16,0
Wake Up Sid,son,1,99,14,7.071428571
Wake Up Sid,kabir,4,144.5,29,4.982758621
Wake Up Sid,sid,1,970.6666667,341,2.846529814
Wake Up Sid,ram,4,126,38,3.315789474
Acid Factory,man,0,0,0,0
Acid Factory,sarthak,4,16,26,0.615384615
All The Best: Fun Begins,tobu,4,568,59,9.627118644
All The Best: Fun Begins,dharam,7,54.5,67,0.813432836
All The Best: Fun Begins,veer,16,726.5,168,4.324404762
All The Best: Fun Begins,brother,2,5,21,0.238095238
All The Best: Fun Begins,prem,18,489,120,4.075
Blue,gulshan,23,4430.333333,231,19.17893218
Blue,aarav,35,4158.133333,298,13.95346756
Blue,sagar,30,639.2857143,321,1.991544281
Blue,sam,46,757.6666667,358,2.116387337
Main Aurr Mrs Khanna,aakash,16,345.3333333,122,2.830601093
Main Aurr Mrs Khanna,khan,1,254.5,25,10.18
Main Aurr Mrs Khanna,samir,18,208,153,1.359477124
Fruit and Nut,holkar,0,6,27,0.222222222
Fruit and Nut,gokhale,0,22,46,0.47826087
London Dreams,father,2,52.55,36,1.459722222
London Dreams,mannu,33,531.5,184,2.888586957
London Dreams,arjun,32,497.6666667,269,1.850061958
Aladin,kasim,5,195,47,4.14893617
Aladin,genius,18,778.1666667,210,3.705555556
Aladin,ringmaster,16,403,145,2.779310345
Aladin,aladin,43,1143.216667,351,3.25702754
Aladin,arun,3,53,45,1.177777778
Aladin,father,1,52,10,5.2
Aladin,chatterjee,4,337,46,7.326086957
Ajab Prem Ki Ghazab Kahani,rahul,25,1365.533333,209,6.533652313
Ajab Prem Ki Ghazab Kahani,sajid,5,0,45,0
Ajab Prem Ki Ghazab Kahani,father,7,921.8583333,109,8.457415902
Ajab Prem Ki Ghazab Kahani,statue,3,98.7,33,2.990909091
Ajab Prem Ki Ghazab Kahani,prem,24,1134.85,293,3.873208191
Jail,bajpayee,1,13,8,1.625
Jail,neil,2,0,21,0
Jail,parag,15,2048.5,190,10.78157895
Tum Mile,akshay,22,421.5,166,2.539156627
Tum Mile,vicky,3,67,33,2.03030303
Kurbaan,riyaz,0,560,255,2.196078431
Kurbaan,father,0,37,19,1.947368421
Kurbaan,bhaijaan,0,135,81,1.666666667
Kurbaan,man,0,636.5,35,18.18571429
De Dana Dan',nitin,20,399.1666667,273,1.462148962
De Dana Dan',oberoi,11,363,109,3.330275229
De Dana Dan',musa,4,21.5,43,0.5
De Dana Dan',father,2,50.66666667,15,3.377777778
De Dana Dan',manpreet,3,45,29,1.551724138
De Dana Dan',inspector,6,0,61,0
De Dana Dan',kaala,4,0,49,0
De Dana Dan',wilson,2,0,39,0
De Dana Dan',paramjeet,1,38,11,3.454545455
De Dana Dan',maamu,9,217.5,86,2.529069767
De Dana Dan',nonny,3,67,41,1.634146341
De Dana Dan',brother,1,26,13,2
De Dana Dan',harbans,15,355.5,134,2.652985075
De Dana Dan',ram,1,161.5,119,1.357142857
Radio,vivan,14,102,115,0.886956522
Paa,man,1,14,7,2
Paa,auro,45,1631,320,5.096875
Paa,boy,2,88,26,3.384615385
Rocket Singh: Salesman of the Year,harpreet,14,1139.5,203,5.613300493
Rocket Singh: Salesman of the Year,puri,7,122.3333333,102,1.199346405
Raat Gayi Baat Gayi?,rahul,7,119,72,1.652777778
3 Idiots,college,4,158.6666667,42,3.777777778
3 Idiots,chatur,16,539.3333333,132,4.085858586
3 Idiots,farhan,26,99,249,0.397590361
3 Idiots,chanchad,3,54,21,2.571428571
3 Idiots,student,2,219,34,6.441176471
3 Idiots,chhote,5,274,46,5.956521739
3 Idiots,father,1,469.7166667,65,7.226410256
3 Idiots,students,2,148,26,5.692307692
3 Idiots,raju,13,271,145,1.868965517
3 Idiots,son,2,152.6666667,14,10.9047619
3 Idiots,teacher,1,216,28,7.714285714
3 Idiots,rancho,32,471.6666667,296,1.593468468
3 Idiots,photographer,1,1119.333333,86,13.01550388
3 Idiots,he,1,0,16,0
Accident on Hill Road,prakash,7,322.8333333,43,7.507751938
PK,godman,1,0,11,0
PK,sarfaraz,12,229,101,2.267326733
Bang Bang!,nanda,2,222,37,6
Bang Bang!,father,1,283.5,52,5.451923077
Bang Bang!,rajveer,120,4845.516667,981,4.939364594
Bang Bang!,the,1,0,799,0
Bang Bang!,zorawar,12,842.1666667,137,6.147201946
Bang Bang!,zafar,10,454.3333333,89,5.104868914
Bang Bang!,viren,9,0,124,0
Bang Bang!,brother,1,14.66666667,16,0.916666667
Bang Bang!,colonel,1,0,16,0
Bang Bang!,gul,7,578.1666667,78,7.412393162
Singham Returns,baba,8,0,21,0
Singham Returns,rao,5,242.3333333,41,5.910569106
Singham Returns,prakash,5,0,37,0
Singham Returns,singham,10,255.6666667,118,2.166666667
Singham Returns,father,1,0,12,0
Singham Returns,guruji,3,58,31,1.870967742
Singham Returns,bajirao,5,0,51,0
Holiday: A Soldier Is Never Off Duty,leader,6,792.5,102,7.769607843
Holiday: A Soldier Is Never Off Duty,virat,28,1171.866667,427,2.744418423
Holiday: A Soldier Is Never Off Duty,alvin,2,0,28,0
Holiday: A Soldier Is Never Off Duty,bakshi,1,0,4,0
Holiday: A Soldier Is Never Off Duty,joel,3,372,56,6.642857143
Holiday: A Soldier Is Never Off Duty,ashok,1,0,5,0
Jai Ho,kidnapping,1,0,4,0
Jai Ho,suman,4,93,49,1.897959184
Jai Ho,jai,43,1494.5,321,4.65576324
Jai Ho,man,4,282,31,9.096774194
Ek Villain,guru,21,663.3,293,2.263822526
Ek Villain,son,2,133,19,7
Ek Villain,man,4,730.5,67,10.90298507
Ek Villain,rakesh,34,1467.833333,247,5.942645074
2 States,malhotra,0,36,28,1.285714286
2 States,vikram,0,6,4,1.5
2 States,father,0,229.6666667,30,7.655555556
2 States,brother,0,286.1666667,29,9.867816092
2 States,krish,0,1159.366667,381,3.04295713
Manzil,prakash,1,0,13,0
Manzil,son,2,1.166666667,19,0.061403509
Manzil,amitabh,4,96,42,2.285714286
Manzil,mariwalla,1,44,14,3.142857143
Humpty Sharma Ki Dulhania,father,11,904.4666667,136,6.650490196
Humpty Sharma Ki Dulhania,boy,1,43,9,4.777777778
Humpty Sharma Ki Dulhania,humpty,32,518.25,286,1.812062937
Humpty Sharma Ki Dulhania,sharma,1,55,10,5.5
Mr Joe B. Carvalho,carlos,3,119.5,26,4.596153846
Mr Joe B. Carvalho,joe,4,22,42,0.523809524
Mr Joe B. Carvalho,khurana,1,25,10,2.5
Mr Joe B. Carvalho,mr,1,0,3,0
Mr Joe B. Carvalho,clueless,1,0,9,0
Meera,akbar,3,14,22,0.636363636
Meera,rana,1,0,2,0
Meera,biramdev,2,0,21,0
Dedh Ishqiya,babban,10,572.1666667,149,3.840044743
Dedh Ishqiya,italwi,2,98,20,4.9
Dedh Ishqiya,jaan,11,84,139,0.604316547
Dedh Ishqiya,man,8,1152.066667,116,9.931609195
Dedh Ishqiya,mohammad,7,688.6666667,97,7.099656357
Dedh Ishqiya,nawab,14,1187.333333,164,7.239837398
Meri Biwi Ki Shaadi,bhagwant,1,0,23,0
Meri Biwi Ki Shaadi,fernandes,1,10,6,1.666666667
Yaariyan,lakshya,15,682.25,212,3.218160377
Mr. Natwarlal,vikram,2,20,7,2.857142857
Mr. Natwarlal,natwar,4,45,41,1.097560976
Mr. Natwarlal,boy,1,185,24,7.708333333
Mr. Natwarlal,brother,1,216,16,13.5
Karle Pyaar Karle,kabir,5,148,58,2.551724138
Om-Dar-Ba-Dar,father,1,208,28,7.428571429
Om-Dar-Ba-Dar,boy,1,313.5,17,18.44117647
Om-Dar-Ba-Dar,om,5,247,51,4.843137255
Naiyya,sonu,15,2862.740476,194,14.75639421
Nauker,amar,22,623,175,3.56
Nauker,dayal,7,145.5,84,1.732142857
Noorie,father,2,313.5,39,8.038461538
Noorie,yusuf,6,185,84,2.202380952
Noorie,bashir,9,133,95,1.4
Prem Bandhan,khanna,1,1077.066667,32,33.65833333
Prem Bandhan,kishan,8,80,79,1.012658228
Hasee Toh Phasee,father,12,494.6666667,95,5.207017544
Heartless,dr.,0,0,0,0
Heartless,father,2,105,31,3.387096774
Heartless,singh,2,74,21,3.523809524
Heartless,aditya,19,861,173,4.976878613
Ya Rab,ikram,3,20,22,0.909090909
Ya Rab,khan,5,198,53,3.735849057
Ya Rab,brother,3,18,20,0.9
Ya Rab,ran,6,166,70,2.371428571
Gunday,sarkar,13,2237.15,220,10.16886364
Gunday,himanshu,7,104.5,104,1.004807692
Gunday,dibakar,7,299,74,4.040540541
Gunday,kaali,5,0,55,0
Gunday,bala,60,1207.166667,636,1.898060797
Gunday,man,7,135.5,47,2.882978723
Gunday,bikram,62,3719.466667,760,4.894035088
Gunday,lateef,10,940.8666667,83,11.33574297
Darr @ the Mall,vishnu,8,172.6666667,129,1.338501292
Darr @ the Mall,mr.,0,0,0,0
Saanch Ko Aanch Nahin,ajay,5,40,33,1.212121212
Saanch Ko Aanch Nahin,satyaprakash,17,288.1666667,93,3.098566308
Saanch Ko Aanch Nahin,manoharlal,11,626,87,7.195402299
Salaam Memsaab,sunder,4,142,79,1.797468354
Sarkari Mehmaan,anand,12,278.1666667,118,2.357344633
Sarkari Mehmaan,khanna,1,40,21,1.904761905
Sarkari Mehmaan,police,4,175.5,36,4.875
Highway,father,3,160.6666667,58,2.770114943
Highway,mahabir,19,1747,139,12.56834532
Highway,man,1,84,11,7.636363636
Highway,boy,1,5,4,1.25
Shodh,surendra,6,3116.833333,75,41.55777778
Shodh,father,1,234.3333333,11,21.3030303
Shaadi Ke Side Effects,manav,1,53,32,1.65625
Shaadi Ke Side Effects,siddharth,1,35,17,2.058823529
Shaadi Ke Side Effects,shekhar,3,566,38,14.89473684
Shaadi Ke Side Effects,ranveer,5,87,72,1.208333333
Shaadi Ke Side Effects,man,1,315.1666667,29,10.86781609
Shaadi Ke Side Effects,sid,1,2913.166667,448,6.502604167
Solva Sawan,palekar,7,448.1666667,71,6.312206573
Solva Sawan,amol,10,233.5,59,3.957627119
Solva Sawan,man,1,81,15,5.4
Suhaag,jaggi,3,0,12,0
Suhaag,son,3,49.16666667,22,2.234848485
Suhaag,vikram,7,16,59,0.271186441
Suhaag,amit,4,84,48,1.75
Total Siyapaa,aman,1,164.6666667,20,8.233333333
Bewakoofiyaan,mohit,32,611,268,2.279850746
Bewakoofiyaan,father,2,81.16666667,18,4.509259259
Bewakoofiyaan,chadha,1,32,22,1.454545455
Bewakoofiyaan,v.k.,0,0,0,0
